SalePrice,Overall Qual,Gr Liv Area,Garage Area,Total Bsmt SF,Year Built,Full Bath,Year Remod/Add,Foundation_PConc,Mas Vnr Area,Fireplaces
129900,5,1060,572.0,1040.0,1976,1,1976,True,0.0,1
287000,8,2263,905.0,1055.0,2001,2,2002,True,396.0,1
136500,5,1050,368.0,1050.0,1961,1,1961,False,0.0,0
165000,6,1224,402.0,1224.0,1999,2,1999,True,425.0,0
154000,6,1626,332.0,988.0,1954,1,1954,False,0.0,0
241500,7,1363,439.0,1385.0,1954,1,2005,False,0.0,2
183900,7,1452,506.0,691.0,1999,2,1999,True,218.0,0
274300,7,2097,583.0,1108.0,1998,2,1998,True,0.0,1
167000,6,1644,418.0,1416.0,1953,1,1953,False,238.0,2
125000,5,894,384.0,894.0,1966,1,1966,False,0.0,0
87550,4,1092,286.0,546.0,1970,1,1970,False,0.0,0
97000,4,864,576.0,864.0,1971,1,1971,False,0.0,0
185000,6,1470,420.0,680.0,1993,2,1993,True,68.0,1
140000,4,1073,720.0,1073.0,1957,1,1980,False,0.0,0
183600,7,1208,632.0,1208.0,2005,2,2005,True,0.0,0
281500,8,1818,774.0,895.0,2007,2,2007,True,246.0,1
152000,5,1040,286.0,1040.0,1959,1,2003,False,0.0,0
162500,6,1232,516.0,1232.0,1984,2,1984,True,0.0,0
202500,6,2294,658.0,741.0,1963,3,1963,False,234.0,1
126000,6,919,195.0,894.0,1926,1,1998,False,0.0,0
104500,4,968,331.0,0.0,1956,1,1956,False,1.0,0
220000,8,1296,471.0,1267.0,2001,2,2002,True,136.0,0
239000,9,1800,702.0,1800.0,2007,2,2007,True,0.0,0
162000,6,1336,488.0,1121.0,1958,1,1958,False,632.0,1
239500,8,1734,528.0,1587.0,1995,2,1996,True,0.0,0
232600,8,1489,776.0,1489.0,2006,2,2006,True,0.0,1
225000,8,1511,811.0,1401.0,1995,2,1995,True,302.0,1
189500,6,1608,470.0,945.0,1997,2,1997,True,0.0,1
200000,7,1405,478.0,1405.0,2003,2,2003,True,235.0,1
260261,8,1542,852.0,1542.0,2007,2,2007,True,164.0,1
275500,8,2098,878.0,1030.0,2005,2,2005,True,178.0,1
180400,6,1465,393.0,789.0,1998,2,1998,True,0.0,1
126000,5,1734,539.0,0.0,1977,2,1977,False,0.0,0
129000,5,1633,240.0,1027.0,1948,1,2009,False,0.0,1
248328,7,1689,954.0,1689.0,2007,2,2007,True,0.0,0
64000,4,1120,480.0,744.0,1948,1,1950,False,0.0,0
80000,4,1760,648.0,1077.0,1910,1,1950,False,0.0,1
149000,6,1432,216.0,1022.0,1923,1,1950,False,0.0,1
375000,7,2036,513.0,2136.0,1965,2,1965,False,0.0,2
87000,4,1774,779.0,1095.0,1900,2,1950,False,0.0,0
155891,5,992,319.0,381.0,1954,1,1954,False,0.0,0
98000,4,1529,240.0,0.0,1945,2,1950,False,0.0,0
150000,6,1921,576.0,1921.0,1964,2,1964,False,0.0,0
142000,5,1188,531.0,1188.0,1959,1,1959,False,180.0,0
86000,5,691,216.0,691.0,1920,1,1950,False,0.0,0
128000,6,958,440.0,1078.0,1976,2,1976,False,0.0,1
345000,8,2704,538.0,1952.0,1972,2,1995,False,0.0,3
133500,4,1461,384.0,832.0,1949,2,1996,False,0.0,0
187500,6,1498,409.0,691.0,1995,2,1996,True,0.0,1
215000,6,1656,528.0,1080.0,1960,1,1960,False,112.0,2
113000,6,1216,336.0,1216.0,1969,1,1969,False,200.0,0
167500,5,1264,461.0,1268.0,1960,1,1960,False,324.0,2
196500,7,1714,496.0,980.0,1988,2,1988,False,42.0,1
62383,5,864,360.0,864.0,1965,1,1965,False,0.0,1
186000,6,1212,460.0,1212.0,2009,2,2009,True,0.0,0
113500,5,1052,668.0,1052.0,1967,1,1967,False,172.0,1
89000,6,948,264.0,483.0,1972,1,1972,False,504.0,0
172500,5,1920,451.0,1052.0,1958,2,1958,False,0.0,1
144152,7,1200,480.0,600.0,2005,2,2005,True,0.0,0
104000,6,1091,344.0,1091.0,1951,1,1951,True,88.0,1
375000,8,2522,564.0,2208.0,2004,2,2005,True,0.0,1
282000,8,1922,692.0,1922.0,2002,2,2002,True,886.0,1
155000,6,1094,495.0,1094.0,1953,1,1953,False,216.0,2
97500,4,874,576.0,864.0,1971,1,1971,False,0.0,0
275000,8,1646,482.0,1594.0,2004,2,2005,True,174.0,1
173500,7,1190,578.0,1169.0,2005,2,2005,True,0.0,0
105000,5,864,336.0,864.0,1962,1,1962,False,0.0,0
135000,6,1666,384.0,1204.0,1927,1,1950,False,0.0,0
103500,5,1560,313.0,1150.0,1956,1,1956,False,259.0,1
149500,4,1962,572.0,888.0,1915,1,1950,False,0.0,1
100000,5,1872,484.0,0.0,1976,2,1976,False,0.0,0
177625,5,1728,576.0,1048.0,1956,2,1956,False,70.0,1
181000,6,1604,470.0,926.0,1997,2,1998,True,0.0,1
185000,7,1221,400.0,1221.0,2004,2,2005,True,0.0,0
156932,6,1412,432.0,616.0,2006,2,2007,True,0.0,1
244000,7,1501,512.0,1501.0,1987,2,1987,False,352.0,2
159000,5,1209,504.0,1209.0,1966,1,1966,True,0.0,0
128500,6,1133,900.0,795.0,1950,1,1950,False,0.0,0
117500,6,2210,205.0,1008.0,1880,2,1950,False,0.0,0
244000,7,2110,522.0,2110.0,1968,2,1968,False,0.0,2
189000,6,1845,462.0,1055.0,1992,2,1992,True,0.0,1
175500,7,1242,528.0,1242.0,1973,1,1973,False,320.0,1
168000,7,1430,410.0,384.0,1999,2,1999,True,0.0,1
155000,5,990,528.0,990.0,1994,1,1994,True,0.0,0
195500,6,1604,470.0,926.0,1998,2,1998,True,20.0,1
325000,10,2775,880.0,1237.0,1893,3,2000,False,0.0,1
130000,5,874,288.0,864.0,1968,1,1968,False,0.0,0
180500,8,2499,527.0,392.0,1976,2,1976,False,200.0,1
178000,6,1732,476.0,741.0,1985,2,1985,False,336.0,1
226700,7,1768,603.0,866.0,2005,2,2005,True,0.0,0
156000,7,1452,506.0,691.0,1999,2,1999,True,218.0,0
200500,6,1682,523.0,804.0,1998,2,1998,True,116.0,0
173000,7,1217,497.0,1188.0,1990,2,1991,True,0.0,0
259500,6,2320,180.0,1028.0,1945,2,2002,False,0.0,1
141500,5,1337,264.0,572.0,1950,1,2006,False,0.0,1
219500,7,2034,645.0,1057.0,1997,2,1998,True,573.0,0
132500,5,954,576.0,911.0,1976,1,1976,False,0.0,0
130000,5,810,576.0,782.0,1971,1,1972,True,153.0,0
190000,5,1582,390.0,1624.0,1964,2,1964,False,621.0,0
214000,8,1235,484.0,1235.0,1980,1,1980,False,0.0,3
170000,5,1328,308.0,1350.0,1959,1,1959,False,0.0,2
85000,4,876,320.0,876.0,1959,1,1959,False,0.0,0
274000,9,1947,725.0,1357.0,2001,2,2002,True,134.0,1
184900,7,1585,449.0,784.0,2005,2,2005,True,96.0,0
118400,6,1012,308.0,1012.0,1920,1,1950,False,0.0,1
182000,8,1179,480.0,1166.0,1988,2,1988,False,0.0,0
245700,7,1614,878.0,1614.0,2005,2,2006,True,210.0,0
105000,5,872,322.0,872.0,1924,1,1950,False,65.0,1
335000,7,1902,567.0,1902.0,1959,2,2002,True,0.0,2
128900,6,1378,162.0,901.0,1935,1,1998,True,0.0,0
180500,8,1312,471.0,1267.0,2001,2,2001,True,86.0,0
129500,5,988,624.0,988.0,1962,1,1962,False,51.0,0
209700,7,1809,638.0,945.0,2005,2,2006,True,0.0,0
151500,6,958,301.0,958.0,1960,1,1998,False,0.0,0
153500,5,1008,678.0,923.0,1977,1,1977,True,144.0,1
161000,5,1479,275.0,864.0,1969,2,1969,False,0.0,0
228950,5,1786,529.0,1499.0,1965,2,1965,False,0.0,2
119000,5,1728,352.0,1728.0,1964,2,1964,False,84.0,0
195000,6,1643,438.0,1182.0,1966,2,1966,False,0.0,1
95541,5,1140,400.0,1300.0,1920,1,1950,True,0.0,0
137000,5,1654,336.0,297.0,1930,2,1982,False,0.0,1
192000,7,1930,481.0,780.0,1979,2,1979,False,549.0,1
123000,5,1319,270.0,608.0,1953,1,1953,True,0.0,0
290000,8,2400,730.0,1082.0,2003,3,2004,True,186.0,1
356000,9,1816,730.0,1790.0,2006,2,2007,True,378.0,1
256000,6,1567,542.0,1562.0,1966,2,2008,False,210.0,2
312500,8,1800,765.0,1800.0,2002,2,2002,True,630.0,1
193000,7,1361,610.0,1351.0,2007,2,2007,True,0.0,0
119500,6,1376,198.0,780.0,1937,2,1950,False,0.0,1
207500,5,1600,319.0,1484.0,1957,1,1997,False,0.0,2
132000,6,972,240.0,972.0,1948,1,2002,False,0.0,1
120000,7,836,308.0,836.0,1975,1,1975,False,0.0,0
152500,5,1160,257.0,1113.0,1968,1,1968,False,0.0,0
108500,6,865,216.0,660.0,1920,1,1995,False,0.0,1
84900,4,930,308.0,0.0,1946,1,2006,False,0.0,0
205000,6,1610,480.0,1610.0,1977,2,2001,True,28.0,2
135000,5,1098,260.0,1098.0,1955,1,1955,False,151.0,0
218500,6,1829,535.0,1829.0,1967,2,1967,False,120.0,0
147000,6,996,564.0,936.0,1992,1,1992,True,0.0,0
215200,7,1547,614.0,756.0,2009,2,2009,True,0.0,0
136500,6,1694,576.0,1181.0,1925,2,1950,True,0.0,1
178000,7,1641,546.0,728.0,1925,1,1990,False,0.0,1
149900,5,1078,500.0,1078.0,1971,1,2008,False,0.0,1
295000,7,3493,870.0,1470.0,1880,3,2002,False,0.0,1
192140,5,1838,372.0,732.0,2005,2,2005,True,0.0,1
122500,5,972,305.0,972.0,1955,1,1955,False,0.0,0
164500,6,1224,528.0,612.0,2009,2,2009,True,76.0,0
133000,5,768,396.0,768.0,1972,1,2007,False,0.0,0
128000,5,1063,280.0,1056.0,1954,1,1954,False,110.0,0
130500,5,816,264.0,816.0,1982,1,2008,False,0.0,1
133000,5,1040,308.0,1040.0,1963,1,1963,False,0.0,0
108000,7,1668,252.0,672.0,1945,1,1950,False,0.0,0
156820,7,1142,440.0,1142.0,2005,2,2006,True,14.0,0
194000,7,1240,826.0,1240.0,2006,2,2006,True,0.0,0
282500,9,1565,556.0,1560.0,2005,2,2005,True,278.0,1
204000,6,1756,422.0,872.0,1996,2,1997,True,42.0,0
170000,4,1680,628.0,1680.0,1995,2,1996,True,0.0,0
275500,8,1702,844.0,1702.0,2007,2,2007,True,260.0,1
410000,9,3078,806.0,1408.0,1998,2,1998,True,422.0,1
159950,5,1086,484.0,1024.0,1966,1,1966,False,1047.0,1
214000,6,1755,530.0,840.0,1999,2,1999,True,148.0,1
145000,5,2002,871.0,1001.0,1949,2,1950,False,0.0,0
122000,4,1383,498.0,0.0,1954,1,1954,False,0.0,0
150500,5,1040,484.0,1040.0,1977,2,2008,False,0.0,0
98600,5,1235,480.0,1235.0,1961,1,1961,False,203.0,0
300000,8,1646,525.0,1594.0,2004,2,2005,True,186.0,1
169000,6,1102,582.0,988.0,1980,1,1980,False,130.0,1
161000,6,1042,440.0,1042.0,1965,2,1965,False,98.0,0
235000,8,1811,565.0,972.0,2002,2,2002,True,0.0,1
108000,4,1510,296.0,755.0,1940,1,1950,False,0.0,1
91000,4,988,297.0,462.0,1973,1,1973,False,0.0,0
175000,6,1647,460.0,953.0,1999,2,2000,True,0.0,1
159895,7,1266,388.0,1266.0,2007,2,2007,True,16.0,1
190000,7,1166,400.0,856.0,2005,2,2005,True,182.0,0
208000,6,1982,501.0,572.0,1986,2,1986,False,242.0,1
225000,7,2200,453.0,812.0,1993,2,1994,True,0.0,1
129900,5,816,308.0,816.0,1957,1,1957,False,0.0,0
267000,8,2452,683.0,1028.0,1998,2,1999,True,0.0,1
150000,5,1558,400.0,690.0,1939,1,1950,False,0.0,1
167900,6,1116,528.0,1116.0,1974,2,1974,False,196.0,1
148000,5,1370,300.0,1058.0,1956,1,1956,False,272.0,1
98000,5,1344,513.0,624.0,1916,1,1950,False,0.0,0
194500,7,1744,457.0,996.0,1993,2,2003,True,0.0,0
142000,5,884,270.0,884.0,1951,1,1991,False,0.0,0
184000,7,1337,511.0,1405.0,1999,2,1999,True,0.0,1
265000,7,2344,889.0,1264.0,1996,2,1997,True,921.0,1
135000,5,980,484.0,980.0,1977,1,1977,False,153.0,0
149900,6,1034,504.0,456.0,1978,1,1978,False,23.0,1
180000,7,1430,400.0,384.0,2000,2,2000,True,0.0,1
143500,6,951,480.0,951.0,1958,1,2007,False,0.0,0
169000,5,1264,528.0,1068.0,1965,1,1977,False,0.0,1
103600,6,1369,300.0,672.0,1925,2,1950,False,0.0,0
167000,6,1488,430.0,1008.0,1964,1,1964,False,112.0,1
184000,7,1820,240.0,1026.0,1925,2,1950,True,0.0,0
135000,6,1008,430.0,1008.0,1963,1,1963,False,332.0,0
135000,5,1656,180.0,660.0,1916,2,1987,False,0.0,0
191500,8,1280,506.0,1280.0,1992,2,1992,True,0.0,0
161000,8,1666,228.0,588.0,1925,1,1996,True,0.0,1
140000,5,907,343.0,907.0,1978,1,1978,False,76.0,0
287500,7,2197,783.0,1080.0,1993,2,1994,True,320.0,1
178000,6,1593,389.0,808.0,1992,2,1993,True,0.0,1
317000,8,2473,852.0,1143.0,2004,2,2005,True,344.0,1
319900,9,1752,576.0,1752.0,2005,2,2005,True,412.0,1
262500,7,2156,508.0,1568.0,1968,2,2003,False,0.0,1
130500,6,1479,475.0,725.0,1976,2,2005,False,289.0,0
215000,6,1602,529.0,1602.0,1977,2,2000,False,126.0,1
189000,7,1657,483.0,832.0,1994,2,1995,True,145.0,0
138500,6,1445,484.0,676.0,1900,2,1993,True,0.0,0
270000,7,1483,690.0,1420.0,1977,1,2001,False,0.0,2
180500,6,1425,576.0,1425.0,1964,2,1964,False,272.0,1
157500,6,976,504.0,976.0,1968,1,2004,False,203.0,1
109900,4,1040,420.0,0.0,1950,1,1950,False,0.0,0
197900,7,1779,546.0,866.0,1998,2,1998,True,0.0,0
196000,7,1391,530.0,1391.0,2004,2,2004,True,0.0,0
252000,6,1390,550.0,1705.0,1957,1,1957,False,902.0,2
119000,5,988,276.0,876.0,1950,1,1950,False,0.0,0
136905,5,1680,528.0,1680.0,1976,2,1976,False,164.0,0
146000,7,1392,540.0,689.0,2007,2,2007,True,0.0,0
250000,8,1651,870.0,1643.0,2007,2,2007,True,306.0,1
76000,6,784,360.0,784.0,1928,1,1950,False,0.0,0
138000,6,1603,599.0,784.0,1923,1,1950,False,0.0,1
160000,6,1251,461.0,1251.0,1964,1,1964,False,425.0,2
139000,6,1632,338.0,1240.0,1958,2,1988,False,183.0,1
115000,5,1304,336.0,264.0,1976,1,1976,True,0.0,1
201490,7,1598,433.0,848.0,2004,2,2005,True,0.0,1
325000,8,2622,712.0,1463.0,1994,2,1995,True,362.0,2
109000,5,816,210.0,816.0,1925,1,1950,False,0.0,0
93000,5,1387,256.0,811.0,1954,2,1954,False,0.0,0
190000,7,1680,588.0,840.0,2004,2,2004,True,0.0,0
107500,5,2372,432.0,994.0,1892,2,1965,False,0.0,0
113000,5,884,240.0,884.0,1939,1,1950,False,0.0,0
289000,7,1801,484.0,1501.0,1959,2,1997,False,0.0,2
214000,8,1378,540.0,1378.0,2004,2,2004,True,0.0,1
240900,7,1884,581.0,926.0,2003,2,2003,True,0.0,1
152000,5,1595,672.0,1582.0,1991,2,1991,True,0.0,0
129000,5,912,315.0,912.0,1966,1,1966,False,0.0,0
146000,5,990,384.0,990.0,1994,1,1994,True,0.0,0
147983,5,2228,720.0,0.0,1979,2,1979,False,0.0,0
135000,5,1216,280.0,1056.0,1951,1,1951,False,144.0,0
214000,7,1535,532.0,1517.0,2004,2,2004,True,168.0,0
125000,5,912,336.0,912.0,1967,1,1967,False,0.0,1
167500,5,1394,400.0,384.0,2006,2,2007,True,0.0,0
254900,7,1947,678.0,991.0,2004,2,2005,True,0.0,1
153500,5,1559,812.0,1559.0,1948,1,1973,False,0.0,0
274725,7,2021,422.0,868.0,2006,2,2006,True,0.0,1
148000,6,1194,312.0,1194.0,1959,1,1959,False,220.0,0
200000,6,1772,492.0,928.0,1998,2,1998,True,120.0,1
118964,5,1535,410.0,0.0,1979,2,1979,False,0.0,0
180000,6,1512,440.0,756.0,2000,2,2000,True,513.0,0
219500,8,1342,550.0,1342.0,2006,2,2007,True,196.0,1
198000,7,1696,625.0,1696.0,1971,2,1971,False,652.0,2
143000,5,1347,551.0,1347.0,1957,1,1957,False,0.0,0
272000,8,1601,670.0,1581.0,2001,2,2002,True,479.0,1
95000,5,1111,200.0,616.0,1941,1,1950,False,0.0,0
213000,7,1932,610.0,979.0,2003,2,2003,True,0.0,1
181000,7,1504,457.0,1346.0,2005,2,2006,True,16.0,1
130250,5,938,308.0,938.0,1975,1,1980,False,0.0,0
119000,5,1367,384.0,861.0,1900,1,1950,False,0.0,0
104900,5,1221,392.0,784.0,1924,1,1950,False,0.0,0
248500,9,1456,539.0,1451.0,2008,2,2008,True,500.0,1
145100,5,1292,520.0,1292.0,1964,1,1964,False,144.0,2
361919,8,2576,666.0,1234.0,2006,2,2006,True,466.0,1
90000,4,1296,516.0,0.0,1967,2,1967,False,0.0,0
130000,5,936,288.0,896.0,1962,1,1962,False,0.0,1
118858,5,1535,400.0,0.0,1979,2,1979,False,0.0,0
137900,6,1456,440.0,855.0,1977,2,1977,False,0.0,1
198900,7,1226,740.0,1226.0,2009,2,2009,True,0.0,0
107000,4,1430,370.0,596.0,1924,2,1950,False,0.0,0
207000,7,1873,619.0,929.0,1988,2,1988,True,360.0,1
104000,5,1296,260.0,1107.0,1924,2,1999,False,203.0,1
297000,8,1718,826.0,1705.0,2007,2,2008,True,336.0,1
173000,7,1405,478.0,1405.0,2003,2,2003,True,163.0,1
45000,2,612,308.0,0.0,1940,1,1950,False,0.0,0
237000,7,1829,613.0,941.0,2003,2,2003,True,223.0,1
155000,6,1548,440.0,804.0,1976,2,1976,False,0.0,1
257500,6,1839,416.0,1477.0,1957,2,2004,True,106.0,2
79900,4,747,528.0,600.0,1926,1,1953,True,108.0,0
147400,7,1223,480.0,600.0,2005,2,2005,True,0.0,0
119900,5,1118,410.0,793.0,1939,1,1950,False,0.0,1
160200,7,1145,397.0,1145.0,2005,2,2006,True,11.0,1
294000,8,1537,788.0,1518.0,2006,2,2007,True,258.0,0
88750,4,704,220.0,560.0,1946,1,2001,False,0.0,0
318000,9,1714,517.0,1714.0,2005,2,2005,True,230.0,1
137000,5,1008,275.0,1008.0,1954,1,1954,False,0.0,1
140000,6,1072,525.0,547.0,2005,1,2005,True,76.0,0
140000,7,1344,456.0,672.0,1929,1,1990,False,0.0,1
227000,6,1988,480.0,1104.0,1966,2,1999,False,410.0,1
148000,5,1155,576.0,1109.0,1961,1,1995,False,0.0,0
116000,6,1030,264.0,494.0,1972,1,1972,False,380.0,0
271000,8,1689,857.0,1568.0,2002,2,2002,True,148.0,2
132000,7,854,576.0,832.0,1929,1,2001,False,0.0,0
215000,8,1534,484.0,1524.0,2006,2,2006,True,248.0,1
217500,7,1842,486.0,985.0,2000,2,2000,True,144.0,1
260000,7,2646,656.0,1347.0,1993,2,1993,True,256.0,1
120000,6,1217,288.0,626.0,1980,1,1980,False,0.0,1
404000,9,2020,896.0,2020.0,2008,2,2008,True,450.0,1
146000,6,1548,440.0,804.0,1976,2,1976,False,0.0,1
123000,5,900,288.0,864.0,1967,1,1967,False,0.0,1
172500,7,1258,648.0,1258.0,2006,2,2007,True,72.0,1
255000,8,1989,586.0,1065.0,2002,2,2002,True,210.0,1
223500,5,1576,528.0,1324.0,1923,1,2004,False,0.0,1
114000,5,1017,308.0,346.0,1900,1,2003,False,0.0,0
221000,7,1839,486.0,1195.0,1998,2,1998,True,30.0,0
159434,5,1520,281.0,793.0,1932,1,2000,False,0.0,0
129000,4,960,576.0,960.0,1970,1,1970,False,160.0,0
157000,6,1497,672.0,825.0,1937,2,2000,False,0.0,0
128000,5,1172,366.0,1172.0,1954,1,1998,False,0.0,0
120500,4,864,660.0,864.0,1970,1,1970,False,0.0,0
301600,5,3086,1200.0,666.0,1935,3,2007,False,0.0,0
175900,6,1603,484.0,761.0,1992,2,1992,True,0.0,0
210900,7,2049,467.0,1065.0,1996,2,1997,True,0.0,1
140000,5,898,326.0,833.0,1968,1,1968,False,0.0,0
183000,6,1773,418.0,1313.0,1961,2,1992,False,104.0,2
189000,7,1804,442.0,994.0,1999,2,1999,True,0.0,1
182000,6,1522,552.0,1190.0,1984,2,1984,True,136.0,1
129000,5,864,720.0,864.0,1950,1,2002,False,0.0,0
155000,6,1768,576.0,1048.0,1915,2,1950,True,0.0,0
213000,7,1484,606.0,1473.0,2004,2,2005,True,109.0,0
318061,9,1869,617.0,1869.0,2007,2,2007,True,362.0,1
147000,6,1548,440.0,804.0,1978,2,1978,False,0.0,1
318000,8,1734,928.0,1734.0,2007,2,2007,True,328.0,1
131900,5,796,336.0,796.0,1972,1,1972,False,0.0,0
140000,5,1214,461.0,1214.0,1965,1,1965,False,0.0,0
235000,7,2263,539.0,795.0,1977,2,1994,False,34.0,1
200000,7,2082,484.0,1362.0,2003,2,2003,True,0.0,0
216000,5,1325,576.0,409.0,1948,2,2005,False,0.0,1
127500,6,1689,480.0,1436.0,1956,1,1956,False,0.0,1
275000,9,1698,730.0,1698.0,2005,2,2005,True,615.0,1
155000,5,1273,307.0,1273.0,1960,1,1960,False,0.0,0
195000,6,1256,641.0,1145.0,2008,1,2008,True,252.0,1
321000,8,2494,803.0,1290.0,1994,2,1995,True,501.0,1
222500,7,2031,541.0,1153.0,1998,2,1999,True,202.0,1
174900,6,1165,490.0,1127.0,1966,1,1966,False,183.0,0
176000,6,1456,400.0,728.0,2005,2,2005,True,0.0,0
76500,4,864,576.0,864.0,1970,1,1970,False,0.0,0
124500,5,1960,400.0,960.0,1952,2,1952,False,360.0,0
152000,7,1370,479.0,1090.0,1976,2,1976,False,189.0,1
175000,5,1126,540.0,1126.0,1977,2,1977,True,0.0,0
191000,7,1479,577.0,1468.0,1999,2,2000,True,125.0,0
186500,6,1792,451.0,936.0,2000,2,2000,True,318.0,1
327000,8,2687,810.0,1455.0,2000,2,2000,True,150.0,2
149000,6,848,420.0,848.0,2004,1,2004,True,205.0,1
146500,5,1624,240.0,1444.0,1952,1,1952,False,150.0,1
170000,6,1220,944.0,1625.0,1971,2,1971,False,176.0,1
153000,5,1738,240.0,1024.0,1935,2,1950,False,0.0,1
75200,5,816,100.0,816.0,1922,1,1950,False,0.0,0
139000,5,1109,288.0,372.0,1971,1,2005,False,82.0,0
165150,6,1790,484.0,732.0,1972,1,1972,False,288.0,1
131500,5,1795,352.0,1050.0,1954,2,1954,False,335.0,0
179200,6,1575,529.0,1575.0,1992,2,1992,True,0.0,0
115500,4,1093,308.0,869.0,1958,1,2006,False,0.0,0
157000,5,1949,586.0,1949.0,1977,2,1977,False,99.0,0
171000,6,1564,476.0,650.0,1980,2,1981,False,130.0,1
136500,5,1176,292.0,1176.0,1957,1,1957,False,143.0,2
236500,8,1788,522.0,1753.0,2001,2,2001,True,0.0,1
89500,5,1022,184.0,1022.0,1922,1,1950,True,0.0,1
119000,5,1584,506.0,1584.0,1967,2,1967,False,0.0,0
134000,6,1080,484.0,1084.0,1983,1,1983,True,0.0,0
214000,7,1480,620.0,1480.0,2003,2,2009,True,506.0,0
98000,5,1014,267.0,0.0,1956,1,1956,False,0.0,0
237500,6,2117,550.0,1205.0,1970,2,1970,False,0.0,2
143000,5,1362,480.0,796.0,1993,1,1995,False,0.0,0
191000,7,1716,512.0,880.0,1996,2,1996,True,0.0,1
155000,5,1424,828.0,1100.0,1969,1,1990,False,0.0,0
167900,6,1611,442.0,780.0,1964,1,1964,False,360.0,0
234500,7,1553,588.0,1553.0,2003,2,2004,True,0.0,0
230000,7,1295,312.0,0.0,1986,2,1986,False,0.0,0
204750,6,1786,684.0,824.0,1997,2,1997,True,0.0,0
120000,5,1340,252.0,0.0,1957,1,2006,True,98.0,1
185000,6,1838,721.0,1838.0,1997,2,1998,True,0.0,0
215000,6,1961,560.0,804.0,2001,2,2002,True,0.0,1
293200,8,1602,810.0,1578.0,2007,2,2007,True,180.0,1
128000,6,1340,440.0,780.0,1945,1,1950,False,0.0,0
255000,8,1792,590.0,896.0,2007,2,2007,True,0.0,0
139000,7,1080,496.0,530.0,2003,2,2003,True,0.0,0
129200,5,941,288.0,912.0,1967,1,1967,False,0.0,1
315000,8,2799,704.0,1286.0,1993,2,1993,True,420.0,1
132500,5,1148,672.0,1148.0,1959,1,1959,False,0.0,0
100000,5,1245,315.0,1008.0,1920,1,1962,False,0.0,0
290941,8,1544,868.0,1544.0,2009,2,2010,True,256.0,0
222000,7,1762,591.0,826.0,2002,2,2002,True,199.0,0
123000,6,1427,379.0,483.0,1915,1,2002,False,0.0,0
285000,8,2225,713.0,1390.0,1992,2,1993,True,180.0,1
242500,6,1625,576.0,1625.0,1979,2,1979,False,0.0,1
125900,5,1027,299.0,1027.0,1962,1,1962,False,0.0,0
170000,7,1920,487.0,570.0,1968,3,1992,False,143.0,1
64500,4,968,216.0,656.0,1927,2,2007,False,0.0,0
72500,3,720,287.0,0.0,1949,1,1950,False,0.0,0
240000,6,2358,360.0,907.0,1908,3,1997,False,0.0,1
260000,7,1524,586.0,1332.0,1979,0,1979,True,0.0,1
159000,7,1114,576.0,1114.0,2004,1,2005,True,0.0,0
221300,8,1830,859.0,1302.0,2006,2,2006,True,0.0,0
241000,7,1550,438.0,1092.0,2006,2,2007,True,100.0,0
146000,4,1350,504.0,967.0,1954,1,1954,False,0.0,1
130000,5,1072,379.0,808.0,1940,1,1950,False,279.0,2
210000,7,1436,484.0,1436.0,2004,2,2004,True,266.0,0
160000,7,1187,420.0,1168.0,1992,2,1993,True,52.0,0
61500,3,492,200.0,492.0,1921,1,1950,False,0.0,0
188000,4,1755,231.0,930.0,1930,2,2003,False,0.0,1
213000,7,1664,663.0,1529.0,1978,2,1985,False,67.0,1
73000,5,764,504.0,680.0,1925,1,2004,False,0.0,0
179500,5,2192,240.0,720.0,1939,2,1997,True,0.0,1
118000,6,1218,264.0,672.0,1972,1,1972,False,281.0,0
199000,8,1504,510.0,1504.0,2006,2,2006,True,60.0,0
225000,8,1496,474.0,1496.0,2007,2,2007,True,140.0,0
157000,6,1253,352.0,1253.0,1960,1,1960,False,212.0,1
190000,7,1969,534.0,808.0,1977,2,1977,False,0.0,1
355000,8,2500,683.0,1168.0,2005,3,2005,True,130.0,1
162000,7,1061,462.0,1054.0,1990,1,1991,True,0.0,0
206000,7,1208,632.0,1187.0,2006,2,2006,True,24.0,0
161500,4,1788,304.0,1104.0,1957,1,1989,False,0.0,2
150900,6,1728,574.0,1728.0,1976,2,1976,False,0.0,0
118000,5,1077,205.0,991.0,1939,1,1950,False,0.0,2
165000,7,1382,490.0,673.0,2000,2,2000,True,0.0,0
105500,6,832,528.0,832.0,1954,1,1954,False,0.0,0
250000,7,1958,936.0,1026.0,2005,2,2005,True,0.0,1
157500,6,1024,313.0,1008.0,1956,1,1956,False,244.0,2
250580,7,1372,529.0,1372.0,2007,2,2008,True,0.0,0
165000,6,1431,296.0,1099.0,1962,1,1962,False,305.0,1
94900,4,988,297.0,462.0,1973,1,1973,False,0.0,1
172785,6,1456,429.0,728.0,2006,2,2006,True,0.0,0
222000,6,1680,540.0,880.0,1988,2,2007,False,260.0,1
135000,5,1064,318.0,864.0,1952,1,1952,False,0.0,0
157000,5,1336,375.0,1165.0,1953,1,1953,False,56.0,2
117000,5,1604,660.0,984.0,1941,2,1960,False,0.0,0
159900,5,1152,252.0,1152.0,1978,2,1978,True,0.0,0
217000,6,1494,576.0,1479.0,1997,2,1997,True,0.0,0
113000,6,1487,220.0,735.0,1945,1,1950,False,0.0,1
99500,6,918,264.0,918.0,1979,2,1979,False,0.0,1
